StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q8_1,Q8_4,Q8_5,Q8_6,Q8_7,Q8_7_TEXT,Q9_1,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_12_TEXT,Q11,Q12,Q13,Q15_1,Q15_4,Q15_13,Q15_12,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11
2025-10-04 17:14:27,2025-10-04 17:18:19,IP Address,172.225.89.51,100,231,True,2025-10-04 17:18:19,R_72FHk0q1OAWQLIy,,,,,34.0544,-118.244,anonymous,EN,Agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Neutral,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Very confident,Unsure / Unapplicable,Very confident,Unsure / Unapplicable,Unsure / Unapplicable,Very confident,Very confident,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,Discussion prompts,"Expert interviews  ",,Scholarly articles,,,,,,,UC Berkeley,Senate Faculty,"History, Languages, and Literatures",,,,,,,,,A person who immigrated to the United States,,
2025-10-04 17:29:21,2025-10-04 17:33:49,IP Address,172.226.36.18,100,268,True,2025-10-04 17:33:50,R_6ND1oigW8flxvZP,,,,,37.3388,-121.8916,anonymous,EN,Agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,Scholarly articles,,,Testimonials,,,,Decline to state,Senate Faculty,"History, Languages, and Literatures",,,,A person with a minoritized gender identity in my disicpline,,,,,A person who immigrated to the United States,,
2025-10-06 11:05:38,2025-10-06 11:11:08,IP Address,172.3.137.186,100,329,True,2025-10-06 11:11:09,R_3zW1TG7m0N6OFdn,,,,,37.9047,-122.0583,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Unsure / Unapplicable,Strongly agree,Unsure / Unapplicable,Neutral,Somewhat agree,Unsure / Unapplicable,Somewhat agree,Somewhat agree,Not confident at all,Not confident at all,Slightly confident,Not confident at all,Not confident at all,Not confident at all,Slightly confident,Slightly confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,Podcasts,,,,,Theoretical frameworks,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)",Another discipline,,,,A person with a minoritized gender identity in my disicpline,,,,,,,
2025-10-06 11:11:55,2025-10-06 11:22:32,IP Address,136.152.214.249,100,636,True,2025-10-06 11:22:33,R_7fVjfZ7FN7vWSQ1,,,,,37.8736,-122.257,anonymous,EN,Agree,Unsure / Unapplicable,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Unsure / Unapplicable,Strongly agree,Strongly agree,Moderately confident,Unsure / Unapplicable,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,,,,,,"Another resource, please describe:",documents like the Berkeley CTL guide for new GSIs that synthesize literature and provide recommendations,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,,,,,None of the above
2025-10-06 14:47:41,2025-10-06 14:50:23,IP Address,169.229.151.42,100,161,True,2025-10-06 14:50:23,R_7inGLTlmg5V9tCG,,,,,37.9145,-122.3007,anonymous,EN,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Neutral,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly disagree,Slightly confident,Very confident,Slightly confident,Slightly confident,Moderately confident,Slightly confident,Slightly confident,Slightly confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),,,,,Case studies,,,,,,,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,,,,Decline to state,
2025-10-06 20:56:50,2025-10-06 21:02:45,IP Address,24.130.81.162,100,354,True,2025-10-06 21:02:45,R_7dnKuhhcL2MHZRR,,,,,37.8682,-122.2865,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Very confident,Moderately confident,Moderately confident,Moderately confident,Very confident,Moderately confident,Moderately confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,Scholarly articles,Short video clips,,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,,,,,None of the above
2025-10-07 04:44:25,2025-10-07 04:50:13,IP Address,76.14.55.223,100,347,True,2025-10-07 04:50:14,R_1qhe1B4YqHMIHkc,,,,,37.9208,-122.0182,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Neutral,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Moderately confident,Not confident at all,Moderately confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Slightly confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,"Expert interviews  ",Podcasts,,,,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,A person who is first in my family to go to college,,,,
2025-10-07 06:34:55,2025-10-07 06:37:44,IP Address,73.71.219.134,100,169,True,2025-10-07 06:37:45,R_72PF8tfd9pgezDi,,,,,37.7441,-122.48,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,"Expert interviews  ",,Scholarly articles,,,,,,,UC Berkeley,"Lecturer (Unit 18, continuing, or senior)","Professional Fields (e.g. business, administration, legal, physical and mental health)","A Black, Indigenous, and/or person of color (BIPOC)",,,,,,,,,,
2025-10-07 07:46:05,2025-10-07 07:50:09,IP Address,104.15.65.1,100,243,True,2025-10-07 07:50:09,R_11i45NPrdJ3kRCZ,,,,,37.7428,-122.1745,anonymous,EN,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Moderately confident,Very confident,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Very confident,Slightly confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,"Expert interviews  ",,,Short video clips,,,Theoretical frameworks,,,UC Berkeley,Another role,Social Sciences and Area Studies,,,,,,,,A person from a low-income family background,,,
2025-10-07 13:10:12,2025-10-07 13:12:37,IP Address,169.229.151.41,100,144,True,2025-10-07 13:12:37,R_3EXRfzgePY1dkWc,,,,,37.9145,-122.3007,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Unsure / Unapplicable,Somewhat disagree,Neutral,Somewhat agree,Strongly agree,Neutral,Neutral,Somewhat disagree,Very confident,Moderately confident,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,Scholarly articles,,,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,,,,,A person who is first in my family to go to college,,,,
2025-10-08 11:39:09,2025-10-08 11:43:10,IP Address,198.27.145.4,100,241,True,2025-10-08 11:43:10,R_3VSRJrkIypGHHhv,,,,,37.8919,-122.2636,anonymous,EN,Agree,Unsure / Unapplicable,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Not confident at all,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,,,Scholarly articles,,,,,"Another resource, please describe:",Evidence based approaches that have been rigorously tested.,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,,,A member of the LGBTQIA+ community,,,,,,,,
2025-10-02 05:55:14,2025-10-02 05:55:33,IP Address,45.61.136.34,13,19,False,2025-10-09 05:55:38,R_1lhG6xnGcWhbDrS,,,,,34.0515,-118.2707,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02 09:34:04,2025-10-02 09:34:40,IP Address,136.152.214.208,56,36,False,2025-10-09 09:34:41,R_1EvhRPqgTctVdGA,,,,,37.8657,-122.2571,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02 09:47:27,2025-10-02 09:47:37,IP Address,104.28.124.69,13,9,False,2025-10-09 09:47:43,R_3gdQtKjoxw1ThMl,,,,,37.8075,-122.2644,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02 10:36:39,2025-10-02 10:37:28,IP Address,142.254.17.99,56,48,False,2025-10-09 10:37:29,R_32Xde24FlFquaHs,,,,,37.9145,-122.3007,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02 15:57:58,2025-10-02 15:58:13,IP Address,136.152.214.23,13,15,False,2025-10-09 15:58:13,R_5kGnCM0Qg20dii2,,,,,37.8657,-122.2571,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02 19:38:39,2025-10-02 19:40:42,IP Address,73.170.4.131,13,122,False,2025-10-09 19:40:49,R_3ezG5IbFs6MoA8h,,,,,37.8828,-122.1717,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02 20:38:00,2025-10-02 20:38:31,IP Address,104.28.123.70,13,31,False,2025-10-09 20:38:32,R_1PAhaEJp3j5Rnfc,,,,,37.8075,-122.2644,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02 21:07:09,2025-10-02 21:09:28,IP Address,23.93.82.103,56,138,False,2025-10-09 21:09:34,R_579ANiFxMLsiPcU,,,,,37.8922,-122.2729,anonymous,EN,Agree,Strongly agree,Strongly agree,Neutral,Somewhat agree,Unsure / Unapplicable,Neutral,,Neutral,Strongly agree,Somewhat disagree,,Moderately confident,Moderately confident,,,,Unsure / Unapplicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 08:45:00,2025-10-03 08:45:17,IP Address,157.131.115.255,13,16,False,2025-10-10 08:45:20,R_6Bsnooqz0W5zDrl,,,,,37.8487,-122.2209,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03 13:37:17,2025-10-03 13:37:39,IP Address,172.56.210.70,13,21,False,2025-10-10 13:37:48,R_3mmkj0yXE3lTOk1,,,,,36.115,-115.2165,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 18:41:21,2025-10-05 18:52:21,IP Address,24.130.82.74,13,659,False,2025-10-12 18:52:24,R_3hxx8n8EIZrcYAh,,,,,37.9622,-122.3455,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13 08:22:29,2025-10-13 08:27:09,IP Address,184.189.247.133,100,280,True,2025-10-13 08:27:09,R_6QG8NZikF5UcMTY,,,,,34.4282,-119.6874,anonymous,EN,Agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Neutral,Neutral,Somewhat disagree,Strongly agree,Neutral,Very confident,Moderately confident,Very confident,Slightly confident,Moderately confident,Slightly confident,Moderately confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,"Expert interviews  ",,,,Simulations,,,,,UC Santa Barbara,Another role,Social Sciences and Area Studies,,,,,,,,,,,None of the above
2025-10-06 14:28:56,2025-10-06 14:29:05,IP Address,169.229.151.119,13,8,False,2025-10-13 14:29:08,R_5iXuHeM1fQqouGS,,,,,37.9145,-122.3007,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07 19:20:11,2025-10-07 19:20:24,IP Address,23.93.102.229,13,12,False,2025-10-14 19:20:28,R_1KvH22mZpi0FtSR,,,,,37.8922,-122.2729,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:31:42,2025-10-09 14:32:08,IP Address,136.152.101.103,13,25,False,2025-10-16 14:32:08,R_3x55RyoAyZ2YNjj,,,,,37.8736,-122.257,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17 10:32:33,2025-10-17 10:35:43,IP Address,71.197.64.121,100,190,True,2025-10-17 10:35:43,R_1dQK0IqL1PuPrv5,,,,,38.6157,-121.5053,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-18 10:51:26,2025-10-18 10:53:40,IP Address,136.152.214.98,100,134,True,2025-10-18 10:53:41,R_7NFXmaIxeNNE7nP,,,,,37.8736,-122.257,anonymous,EN,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Very confident,Moderately confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,Podcasts,,,Simulations,,,,,UC Berkeley,Senate Faculty,Social Sciences and Area Studies,"A Black, Indigenous, and/or person of color (BIPOC)",,,,,,A person who is first in my family to go to college,,,,
2025-10-20 10:26:56,2025-10-20 10:30:28,IP Address,169.233.172.158,100,211,True,2025-10-20 10:30:28,R_69goy8KLgy1gC8C,,,,,37.8043,-122.2156,anonymous,EN,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Moderately confident,Slightly confident,Moderately confident,Slightly confident,Moderately confident,Slightly confident,Moderately confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,,,Podcasts,,,Simulations,,Theoretical frameworks,,,UC Santa Cruz,Senate Faculty,Social Sciences and Area Studies,,,,A person with a minoritized gender identity in my disicpline,,,,,,,
2025-10-20 10:26:40,2025-10-20 10:32:56,IP Address,108.228.15.181,100,376,True,2025-10-20 10:32:56,R_7Tz35T1wpW4DtTQ,,,,,37.3326,-121.89,anonymous,EN,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Neutral,Somewhat agree,Strongly agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Very confident,Moderately confident,Very confident,Slightly confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,,,,Scholarly articles,,,,Theoretical frameworks,,,UC Santa Cruz,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)","A Black, Indigenous, and/or person of color (BIPOC)",,,A person with a minoritized gender identity in my disicpline,,,,,A person who immigrated to the United States,,
2025-10-20 10:30:03,2025-10-20 10:34:55,IP Address,128.114.234.126,100,291,True,2025-10-20 10:34:55,R_5NkcAkMDu53dgFn,,,,,37.0609,-122.0198,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Neutral,Somewhat disagree,Neutral,Somewhat agree,Very confident,Moderately confident,Moderately confident,Moderately confident,Very confident,Slightly confident,Moderately confident,Moderately confident,,Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",,,,Case studies,,,,,,Simulations,,,"Another resource, please describe:",Practical strategies that I can implement in my classroom,UC Santa Cruz,Senate Faculty,"Science, Technology, Engineering, and Math (STEM)",,,,A person with a minoritized gender identity in my disicpline,,,,,,,
2025-10-20 10:32:07,2025-10-20 10:35:09,IP Address,76.36.238.117,100,182,True,2025-10-20 10:35:09,R_8QXDPPJoo8kWSkj,,,,,36.039,-78.878,anonymous,EN,Agree,Somewhat agree,Strongly disagree,Somewhat agree,Unsure / Unapplicable,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Moderately confident,Not confident at all,Moderately confident,Not confident at all,Slightly confident,Moderately confident,Very confident,Moderately confident,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,Discussion prompts,,Podcasts,,Short video clips,,,,,,UC Santa Cruz,Senate Faculty,Social Sciences and Area Studies,,,A member of the LGBTQIA+ community,,,,,A person from a low-income family background,,,
2025-10-20 10:32:55,2025-10-20 10:35:48,IP Address,128.114.168.84,100,172,True,2025-10-20 10:35:49,R_17GnjbQkqYV9MPL,,,,,36.9689,-121.9903,anonymous,EN,Agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,Not confident at all,,,"In-person (e.g. on-campus workshop, faculty learning community)",,,,,,"Expert interviews  ",,Scholarly articles,,,,Theoretical frameworks,,,UC Santa Cruz,"Lecturer (Unit 18, continuing, or senior)","History, Languages, and Literatures",,,A member of the LGBTQIA+ community,,,,,,,,
2025-10-20 10:34:51,2025-10-20 10:37:49,IP Address,73.70.45.59,100,178,True,2025-10-20 10:37:49,R_73sRDSf0rUpNIgV,,,,,36.7126,-121.6437,anonymous,EN,Agree,Somewhat agree,Neutral,Strongly agree,Neutral,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Moderately confident,Moderately confident,Moderately confident,Moderately confident,,,,Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,,Discussion prompts,,,,,,,,"Another resource, please describe:",conversations with colleagues,UC Santa Cruz,Senate Faculty,Social Sciences and Area Studies,,,,,A person living with a disability,,,,,,
2025-10-20 10:40:34,2025-10-20 10:44:22,IP Address,128.114.159.59,100,228,True,2025-10-20 10:44:23,R_12mqPsRg4j084NU,,,,,37.2507,-121.836,anonymous,EN,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20 10:39:02,2025-10-20 10:46:31,IP Address,73.70.108.165,100,448,True,2025-10-20 10:46:31,R_3fGHWM6ykI0NagH,,,,,37.6736,-122.0944,anonymous,EN,Agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Unsure / Unapplicable,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,"Asynchronous (e.g. Canvas site, online readings)",Synchronous online (e.g. Zoom meeting),"In-person (e.g. on-campus workshop, faculty learning community)",Hybrid or hyflex (i.e. mix of asynchronous/synchronous or in-person/online),,,Case studies,Discussion prompts,,,,,,,Theoretical frameworks,,,UC Santa Cruz,"Lecturer (Unit 18, continuing, or senior)","History, Languages, and Literatures",,,,,,A person who is neurodivergent,,,,,
